trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
24310505-WBS 23_24-33445,11:44:00,11:44:00,310068,2,0,0
24310505-WBS 23_24-33445,11:45:00,11:45:00,317814,3,0,0
24310505-WBS 23_24-33445,11:48:00,11:48:00,317733,4,0,0
24310505-WBS 23_24-33445,11:48:00,11:48:00,311811,5,0,0
24310505-WBS 23_24-33445,11:49:00,11:49:00,311815,6,0,0
24310505-WBS 23_24-33445,11:50:00,11:50:00,310312,7,0,0
24310505-WBS 23_24-33445,11:51:00,11:51:00,311806,8,0,0
24310505-WBS 23_24-33445,11:52:00,11:52:00,311779,9,0,0
24310505-WBS 23_24-33445,11:53:00,11:53:00,317808,10,0,0
24310505-WBS 23_24-33445,11:54:00,11:54:00,311795,11,0,0
24310505-WBS 23_24-33445,11:55:00,11:55:00,311796,12,0,0
24310505-WBS 23_24-33445,11:56:00,11:56:00,311774,13,0,0
24310505-WBS 23_24-33445,11:56:00,11:56:00,311785,14,0,0
24310505-WBS 23_24-33445,11:57:00,11:57:00,311801,15,0,0
24310505-WBS 23_24-33445,11:58:00,11:58:00,313321,16,0,0
24310505-WBS 23_24-33445,11:59:00,11:59:00,313328,17,0,0
24310505-WBS 23_24-33445,11:59:00,11:59:00,313335,18,0,0
24310505-WBS 23_24-33445,12:00:00,12:00:00,311050,19,0,0
24310505-WBS 23_24-33445,12:01:00,12:01:00,313339,20,0,0
24310505-WBS 23_24-33445,12:02:00,12:02:00,319492,21,0,0
24310505-WBS 23_24-33445,12:05:00,12:05:00,313341,22,0,0
24310505-WBS 23_24-33445,12:06:00,12:06:00,313342,23,0,0
24310505-WBS 23_24-33445,12:07:00,12:07:00,313319,24,0,0
24310505-WBS 23_24-33445,12:08:00,12:08:00,313317,25,0,0
24310505-WBS 23_24-33445,12:17:00,12:17:00,310111,26,1,0
24310506-WBS 23_24-33445,12:34:00,12:34:00,310111,1,0,0
24310506-WBS 23_24-33445,12:36:00,12:36:00,319144,2,0,0
24310506-WBS 23_24-33445,12:39:00,12:39:00,311043,3,0,0
24310506-WBS 23_24-33445,12:40:00,12:40:00,318069,4,0,0
24310506-WBS 23_24-33445,12:40:00,12:40:00,317970,5,0,0
24310506-WBS 23_24-33445,12:42:00,12:42:00,317968,6,0,0
24310506-WBS 23_24-33445,12:43:00,12:43:00,319301,7,0,0
24310506-WBS 23_24-33445,12:44:00,12:44:00,319296,8,0,0
24310506-WBS 23_24-33445,12:45:00,12:45:00,319299,9,0,0
24310506-WBS 23_24-33445,12:47:00,12:47:00,317962,10,0,0
24310506-WBS 23_24-33445,12:48:00,12:48:00,317960,11,0,0
24310506-WBS 23_24-33445,12:49:00,12:49:00,317958,12,0,0
24310506-WBS 23_24-33445,12:50:00,12:50:00,319291,13,0,0
24310506-WBS 23_24-33445,12:50:00,12:50:00,317956,14,0,0
24310506-WBS 23_24-33445,12:51:00,12:51:00,317840,15,0,0
24310506-WBS 23_24-33445,12:52:00,12:52:00,317841,16,0,0
24310506-WBS 23_24-33445,12:52:00,12:52:00,317842,17,0,0
24310506-WBS 23_24-33445,12:53:00,12:53:00,317843,18,0,0
24310506-WBS 23_24-33445,12:54:00,12:54:00,317844,19,0,0
24310506-WBS 23_24-33445,12:55:00,12:55:00,317835,20,0,0
24310506-WBS 23_24-33445,12:56:00,12:56:00,317836,21,0,0
24310506-WBS 23_24-33445,12:57:00,12:57:00,317837,22,0,0
24310506-WBS 23_24-33445,12:58:00,12:58:00,311056,23,0,0
24310506-WBS 23_24-33445,13:00:00,13:00:00,311045,24,0,0
24310506-WBS 23_24-33445,13:03:00,13:03:00,313331,25,0,0
24310506-WBS 23_24-33445,13:06:00,13:06:00,313339,26,0,0
24310506-WBS 23_24-33445,13:07:00,13:07:00,319492,27,1,0
24310507-WBS 23_24-33445,12:11:00,12:11:00,310069,1,0,0
24310507-WBS 23_24-33445,12:14:00,12:14:00,310068,2,0,0
24310507-WBS 23_24-33445,12:15:00,12:15:00,317814,3,0,0
24310507-WBS 23_24-33445,12:18:00,12:18:00,317733,4,0,0
24310507-WBS 23_24-33445,12:18:00,12:18:00,311811,5,0,0
24310507-WBS 23_24-33445,12:19:00,12:19:00,311815,6,0,0
24310507-WBS 23_24-33445,12:20:00,12:20:00,310312,7,0,0
24310507-WBS 23_24-33445,12:21:00,12:21:00,311806,8,0,0
24310507-WBS 23_24-33445,12:22:00,12:22:00,311779,9,0,0
24310507-WBS 23_24-33445,12:23:00,12:23:00,317808,10,0,0
24310507-WBS 23_24-33445,12:24:00,12:24:00,311795,11,0,0
24310507-WBS 23_24-33445,12:25:00,12:25:00,311796,12,0,0
24310507-WBS 23_24-33445,12:26:00,12:26:00,311774,13,0,0
24310507-WBS 23_24-33445,12:26:00,12:26:00,311785,14,0,0
24310507-WBS 23_24-33445,12:27:00,12:27:00,311801,15,0,0
24310507-WBS 23_24-33445,12:28:00,12:28:00,313321,16,0,0
24310507-WBS 23_24-33445,12:29:00,12:29:00,313328,17,0,0
24310507-WBS 23_24-33445,12:29:00,12:29:00,313335,18,0,0
24310507-WBS 23_24-33445,12:30:00,12:30:00,311050,19,0,0
24310507-WBS 23_24-33445,12:31:00,12:31:00,313339,20,0,0
24310507-WBS 23_24-33445,12:32:00,12:32:00,319492,21,0,0
24310507-WBS 23_24-33445,12:35:00,12:35:00,313341,22,0,0
24310507-WBS 23_24-33445,12:36:00,12:36:00,313342,23,0,0
24310507-WBS 23_24-33445,12:37:00,12:37:00,313319,24,0,0
24310507-WBS 23_24-33445,12:38:00,12:38:00,313317,25,0,0
24310507-WBS 23_24-33445,12:47:00,12:47:00,310111,26,1,0
24310508-WBS 23_24-33445,12:20:00,12:20:00,310093,1,0,0
24310508-WBS 23_24-33445,12:22:00,12:22:00,316674,2,0,0
24310508-WBS 23_24-33445,12:25:00,12:25:00,318075,3,0,0
24310508-WBS 23_24-33445,12:26:00,12:26:00,317735,4,0,0
24310508-WBS 23_24-33445,12:27:00,12:27:00,310421,5,0,0
24310508-WBS 23_24-33445,12:28:00,12:28:00,310842,6,0,0
24310508-WBS 23_24-33445,12:29:00,12:29:00,312906,7,0,0
24310508-WBS 23_24-33445,12:30:00,12:30:00,310843,8,0,0
24310508-WBS 23_24-33445,12:31:00,12:31:00,312928,9,0,0
24310508-WBS 23_24-33445,12:31:00,12:31:00,312916,10,0,0
24310508-WBS 23_24-33445,12:32:00,12:32:00,312942,11,0,0
24310508-WBS 23_24-33445,12:33:00,12:33:00,312943,12,0,0
24310508-WBS 23_24-33445,12:34:00,12:34:00,317872,13,0,0
24310508-WBS 23_24-33445,12:35:00,12:35:00,317739,14,0,0
24310508-WBS 23_24-33445,12:36:00,12:36:00,312936,15,0,0
24310508-WBS 23_24-33445,12:38:00,12:38:00,312929,16,0,0
24310508-WBS 23_24-33445,12:39:00,12:39:00,317922,17,0,0
24310508-WBS 23_24-33445,12:41:00,12:41:00,310176,18,0,0
24310508-WBS 23_24-33445,12:42:00,12:42:00,317798,19,0,0
24310508-WBS 23_24-33445,12:44:00,12:44:00,317806,20,0,0
24310508-WBS 23_24-33445,12:46:00,12:46:00,311331,21,0,0
24310508-WBS 23_24-33445,12:46:00,12:46:00,311327,22,0,0
24310508-WBS 23_24-33445,12:47:00,12:47:00,311328,23,0,0
24310508-WBS 23_24-33445,12:47:00,12:47:00,319305,24,0,0
24310508-WBS 23_24-33445,12:48:00,12:48:00,311330,25,0,0
24310508-WBS 23_24-33445,12:49:00,12:49:00,311332,26,0,0
24310508-WBS 23_24-33445,12:50:00,12:50:00,311329,27,0,0
24310508-WBS 23_24-33445,12:51:00,12:51:00,310252,28,0,0
24310508-WBS 23_24-33445,12:53:00,12:53:00,310251,29,0,0
24310508-WBS 23_24-33445,12:59:00,12:59:00,319144,30,0,0
24310508-WBS 23_24-33445,13:01:00,13:01:00,310111,31,1,0
24310509-WBS 23_24-33445,13:04:00,13:04:00,310111,1,0,0
24310509-WBS 23_24-33445,13:06:00,13:06:00,319144,2,0,0
24310509-WBS 23_24-33445,13:09:00,13:09:00,311043,3,0,0
24310509-WBS 23_24-33445,13:10:00,13:10:00,318069,4,0,0
24310509-WBS 23_24-33445,13:10:00,13:10:00,317970,5,0,0
24310509-WBS 23_24-33445,13:12:00,13:12:00,317968,6,0,0
24310509-WBS 23_24-33445,13:13:00,13:13:00,319301,7,0,0
24310509-WBS 23_24-33445,13:14:00,13:14:00,319296,8,0,0
24310509-WBS 23_24-33445,13:15:00,13:15:00,319299,9,0,0
24310509-WBS 23_24-33445,13:17:00,13:17:00,317962,10,0,0
24310509-WBS 23_24-33445,13:18:00,13:18:00,317960,11,0,0
24310509-WBS 23_24-33445,13:19:00,13:19:00,317958,12,0,0
24310509-WBS 23_24-33445,13:20:00,13:20:00,319291,13,0,0
24310509-WBS 23_24-33445,13:20:00,13:20:00,317956,14,0,0
24310509-WBS 23_24-33445,13:21:00,13:21:00,317840,15,0,0
24310509-WBS 23_24-33445,13:22:00,13:22:00,317841,16,0,0
24310509-WBS 23_24-33445,13:22:00,13:22:00,317842,17,0,0
24310509-WBS 23_24-33445,13:23:00,13:23:00,317843,18,0,0
24310509-WBS 23_24-33445,13:24:00,13:24:00,317844,19,0,0
24310509-WBS 23_24-33445,13:25:00,13:25:00,317835,20,0,0
24310509-WBS 23_24-33445,13:26:00,13:26:00,317836,21,0,0
24310509-WBS 23_24-33445,13:27:00,13:27:00,317837,22,0,0
24310509-WBS 23_24-33445,13:28:00,13:28:00,311056,23,0,0
24310509-WBS 23_24-33445,13:30:00,13:30:00,311045,24,0,0
24310509-WBS 23_24-33445,13:33:00,13:33:00,313331,25,0,0
24310509-WBS 23_24-33445,13:36:00,13:36:00,313339,26,0,0
24310509-WBS 23_24-33445,13:37:00,13:37:00,319492,27,1,0
24310510-WBS 23_24-33445,12:41:00,12:41:00,310069,1,0,0
24310510-WBS 23_24-33445,12:44:00,12:44:00,310068,2,0,0
24310510-WBS 23_24-33445,12:45:00,12:45:00,317814,3,0,0
24310510-WBS 23_24-33445,12:48:00,12:48:00,317733,4,0,0
24310510-WBS 23_24-33445,12:48:00,12:48:00,311811,5,0,0
24310510-WBS 23_24-33445,12:49:00,12:49:00,311815,6,0,0
24310510-WBS 23_24-33445,12:50:00,12:50:00,310312,7,0,0
24310510-WBS 23_24-33445,12:51:00,12:51:00,311806,8,0,0
24310510-WBS 23_24-33445,12:52:00,12:52:00,311779,9,0,0
24310510-WBS 23_24-33445,12:53:00,12:53:00,317808,10,0,0
24310510-WBS 23_24-33445,12:54:00,12:54:00,311795,11,0,0
24310510-WBS 23_24-33445,12:55:00,12:55:00,311796,12,0,0
24310510-WBS 23_24-33445,12:56:00,12:56:00,311774,13,0,0
24310510-WBS 23_24-33445,12:56:00,12:56:00,311785,14,0,0
24310510-WBS 23_24-33445,12:57:00,12:57:00,311801,15,0,0
24310510-WBS 23_24-33445,12:58:00,12:58:00,313321,16,0,0
24310510-WBS 23_24-33445,12:59:00,12:59:00,313328,17,0,0
24310510-WBS 23_24-33445,12:59:00,12:59:00,313335,18,0,0
24310510-WBS 23_24-33445,13:00:00,13:00:00,311050,19,0,0
24310510-WBS 23_24-33445,13:01:00,13:01:00,313339,20,0,0
24310510-WBS 23_24-33445,13:02:00,13:02:00,319492,21,0,0
24310510-WBS 23_24-33445,13:05:00,13:05:00,313341,22,0,0
24310510-WBS 23_24-33445,13:06:00,13:06:00,313342,23,0,0
24310510-WBS 23_24-33445,13:07:00,13:07:00,313319,24,0,0
24310510-WBS 23_24-33445,13:08:00,13:08:00,313317,25,0,0
24310510-WBS 23_24-33445,13:17:00,13:17:00,310111,26,1,0
24310511-WBS 23_24-33445,13:34:00,13:34:00,310111,1,0,0
24310511-WBS 23_24-33445,13:36:00,13:36:00,319144,2,0,0
24310511-WBS 23_24-33445,13:39:00,13:39:00,311043,3,0,0
24310511-WBS 23_24-33445,13:40:00,13:40:00,318069,4,0,0
24310511-WBS 23_24-33445,13:40:00,13:40:00,317970,5,0,0
24310511-WBS 23_24-33445,13:42:00,13:42:00,317968,6,0,0
24310511-WBS 23_24-33445,13:43:00,13:43:00,319301,7,0,0
24310511-WBS 23_24-33445,13:44:00,13:44:00,319296,8,0,0
24310511-WBS 23_24-33445,13:45:00,13:45:00,319299,9,0,0
24310511-WBS 23_24-33445,13:47:00,13:47:00,317962,10,0,0
24310511-WBS 23_24-33445,13:48:00,13:48:00,317960,11,0,0
24310511-WBS 23_24-33445,13:49:00,13:49:00,317958,12,0,0
24310511-WBS 23_24-33445,13:50:00,13:50:00,319291,13,0,0
24310511-WBS 23_24-33445,13:50:00,13:50:00,317956,14,0,0
24310511-WBS 23_24-33445,13:51:00,13:51:00,317840,15,0,0
24310511-WBS 23_24-33445,13:52:00,13:52:00,317841,16,0,0
24310511-WBS 23_24-33445,13:52:00,13:52:00,317842,17,0,0
24310511-WBS 23_24-33445,13:53:00,13:53:00,317843,18,0,0
24310511-WBS 23_24-33445,13:54:00,13:54:00,317844,19,0,0
24310511-WBS 23_24-33445,13:55:00,13:55:00,317835,20,0,0
24310511-WBS 23_24-33445,13:56:00,13:56:00,317836,21,0,0
24310511-WBS 23_24-33445,13:57:00,13:57:00,317837,22,0,0
24310511-WBS 23_24-33445,13:58:00,13:58:00,311056,23,0,0
24310511-WBS 23_24-33445,14:00:00,14:00:00,311045,24,0,0
24310511-WBS 23_24-33445,14:03:00,14:03:00,313331,25,0,0
24310511-WBS 23_24-33445,14:06:00,14:06:00,313339,26,0,0
24310511-WBS 23_24-33445,14:07:00,14:07:00,319492,27,1,0
24310512-WBS 23_24-33445,13:11:00,13:11:00,310069,1,0,0
24310512-WBS 23_24-33445,13:14:00,13:14:00,310068,2,0,0
24310512-WBS 23_24-33445,13:15:00,13:15:00,317814,3,0,0
24310512-WBS 23_24-33445,13:18:00,13:18:00,317733,4,0,0
24310512-WBS 23_24-33445,13:18:00,13:18:00,311811,5,0,0
24310512-WBS 23_24-33445,13:19:00,13:19:00,311815,6,0,0
24310512-WBS 23_24-33445,13:20:00,13:20:00,310312,7,0,0
24310512-WBS 23_24-33445,13:21:00,13:21:00,311806,8,0,0
24310512-WBS 23_24-33445,13:22:00,13:22:00,311779,9,0,0
24310512-WBS 23_24-33445,13:23:00,13:23:00,317808,10,0,0
24310512-WBS 23_24-33445,13:24:00,13:24:00,311795,11,0,0
24310512-WBS 23_24-33445,13:25:00,13:25:00,311796,12,0,0
24310512-WBS 23_24-33445,13:26:00,13:26:00,311774,13,0,0
24310512-WBS 23_24-33445,13:26:00,13:26:00,311785,14,0,0
24310512-WBS 23_24-33445,13:27:00,13:27:00,311801,15,0,0
24310512-WBS 23_24-33445,13:28:00,13:28:00,313321,16,0,0
24310512-WBS 23_24-33445,13:29:00,13:29:00,313328,17,0,0
24310512-WBS 23_24-33445,13:29:00,13:29:00,313335,18,0,0
24310512-WBS 23_24-33445,13:30:00,13:30:00,311050,19,0,0
24310512-WBS 23_24-33445,13:31:00,13:31:00,313339,20,0,0
24310512-WBS 23_24-33445,13:32:00,13:32:00,319492,21,0,0
24310512-WBS 23_24-33445,13:35:00,13:35:00,313341,22,0,0
24310512-WBS 23_24-33445,13:36:00,13:36:00,313342,23,0,0
24310512-WBS 23_24-33445,13:37:00,13:37:00,313319,24,0,0
24310512-WBS 23_24-33445,13:38:00,13:38:00,313317,25,0,0
24310512-WBS 23_24-33445,13:47:00,13:47:00,310111,26,1,0
24310513-WBS 23_24-33445,13:18:00,13:18:00,310093,1,0,0
24310513-WBS 23_24-33445,13:20:00,13:20:00,316674,2,0,0
24310513-WBS 23_24-33445,13:23:00,13:23:00,318075,3,0,0
24310513-WBS 23_24-33445,13:24:00,13:24:00,317735,4,0,0
24310513-WBS 23_24-33445,13:25:00,13:25:00,310421,5,0,0
24310513-WBS 23_24-33445,13:26:00,13:26:00,310842,6,0,0
24310513-WBS 23_24-33445,13:27:00,13:27:00,312906,7,0,0
24310513-WBS 23_24-33445,13:28:00,13:28:00,310843,8,0,0
24310513-WBS 23_24-33445,13:29:00,13:29:00,312928,9,0,0
24310513-WBS 23_24-33445,13:29:00,13:29:00,312916,10,0,0
24310513-WBS 23_24-33445,13:30:00,13:30:00,312942,11,0,0
24310513-WBS 23_24-33445,13:31:00,13:31:00,312943,12,0,0
24310513-WBS 23_24-33445,13:32:00,13:32:00,317872,13,0,0
24310513-WBS 23_24-33445,13:33:00,13:33:00,317739,14,0,0
24310513-WBS 23_24-33445,13:34:00,13:34:00,312936,15,0,0
24310513-WBS 23_24-33445,13:36:00,13:36:00,312929,16,0,0
24310513-WBS 23_24-33445,13:37:00,13:37:00,317922,17,0,0
24310513-WBS 23_24-33445,13:39:00,13:39:00,310176,18,0,0
24310513-WBS 23_24-33445,13:40:00,13:40:00,317798,19,0,0
24310513-WBS 23_24-33445,13:42:00,13:42:00,317806,20,0,0
24310513-WBS 23_24-33445,13:44:00,13:44:00,311331,21,0,0
24310513-WBS 23_24-33445,13:44:00,13:44:00,311327,22,0,0
24310513-WBS 23_24-33445,13:45:00,13:45:00,311328,23,0,0
24310513-WBS 23_24-33445,13:45:00,13:45:00,319305,24,0,0
24310513-WBS 23_24-33445,13:46:00,13:46:00,311330,25,0,0
24310513-WBS 23_24-33445,13:47:00,13:47:00,311332,26,0,0
24310513-WBS 23_24-33445,13:48:00,13:48:00,311329,27,0,0
24310513-WBS 23_24-33445,13:49:00,13:49:00,310252,28,0,0
24310513-WBS 23_24-33445,13:51:00,13:51:00,310251,29,0,0
24310513-WBS 23_24-33445,13:57:00,13:57:00,319144,30,0,0
24310513-WBS 23_24-33445,13:59:00,13:59:00,310111,31,1,0
24310514-WBS 23_24-33445,14:04:00,14:04:00,310111,1,0,0
24310514-WBS 23_24-33445,14:06:00,14:06:00,319144,2,0,0
24310514-WBS 23_24-33445,14:09:00,14:09:00,311043,3,0,0
24310514-WBS 23_24-33445,14:10:00,14:10:00,318069,4,0,0
24310514-WBS 23_24-33445,14:10:00,14:10:00,317970,5,0,0
24310514-WBS 23_24-33445,14:12:00,14:12:00,317968,6,0,0
24310514-WBS 23_24-33445,14:13:00,14:13:00,319301,7,0,0
24310514-WBS 23_24-33445,14:14:00,14:14:00,319296,8,0,0
24310514-WBS 23_24-33445,14:15:00,14:15:00,319299,9,0,0
24310514-WBS 23_24-33445,14:17:00,14:17:00,317962,10,0,0
24310514-WBS 23_24-33445,14:18:00,14:18:00,317960,11,0,0
24310514-WBS 23_24-33445,14:19:00,14:19:00,317958,12,0,0
24310514-WBS 23_24-33445,14:20:00,14:20:00,319291,13,0,0
24310514-WBS 23_24-33445,14:20:00,14:20:00,317956,14,0,0
24310514-WBS 23_24-33445,14:21:00,14:21:00,317840,15,0,0
24310514-WBS 23_24-33445,14:22:00,14:22:00,317841,16,0,0
24310514-WBS 23_24-33445,14:22:00,14:22:00,317842,17,0,0
24310514-WBS 23_24-33445,14:23:00,14:23:00,317843,18,0,0
24310514-WBS 23_24-33445,14:24:00,14:24:00,317844,19,0,0
24310514-WBS 23_24-33445,14:25:00,14:25:00,317835,20,0,0
24310514-WBS 23_24-33445,14:26:00,14:26:00,317836,21,0,0
24310514-WBS 23_24-33445,14:27:00,14:27:00,317837,22,0,0
24310514-WBS 23_24-33445,14:28:00,14:28:00,311056,23,0,0
24310514-WBS 23_24-33445,14:30:00,14:30:00,311045,24,0,0
24310514-WBS 23_24-33445,14:33:00,14:33:00,313331,25,0,0
24310514-WBS 23_24-33445,14:36:00,14:36:00,313339,26,0,0
24310514-WBS 23_24-33445,14:37:00,14:37:00,319492,27,1,0
24310515-WBS 23_24-33445,13:41:00,13:41:00,310069,1,0,0
24310515-WBS 23_24-33445,13:44:00,13:44:00,310068,2,0,0
24310515-WBS 23_24-33445,13:45:00,13:45:00,317814,3,0,0
24310515-WBS 23_24-33445,13:48:00,13:48:00,317733,4,0,0
24310515-WBS 23_24-33445,13:48:00,13:48:00,311811,5,0,0
24310515-WBS 23_24-33445,13:49:00,13:49:00,311815,6,0,0
24310515-WBS 23_24-33445,13:50:00,13:50:00,310312,7,0,0
24310515-WBS 23_24-33445,13:51:00,13:51:00,311806,8,0,0
24310515-WBS 23_24-33445,13:52:00,13:52:00,311779,9,0,0
24310515-WBS 23_24-33445,13:53:00,13:53:00,317808,10,0,0
24310515-WBS 23_24-33445,13:54:00,13:54:00,311795,11,0,0
24310515-WBS 23_24-33445,13:55:00,13:55:00,311796,12,0,0
24310515-WBS 23_24-33445,13:56:00,13:56:00,311774,13,0,0
24310515-WBS 23_24-33445,13:56:00,13:56:00,311785,14,0,0
24310515-WBS 23_24-33445,13:57:00,13:57:00,311801,15,0,0
24310515-WBS 23_24-33445,13:58:00,13:58:00,313321,16,0,0
24310515-WBS 23_24-33445,13:59:00,13:59:00,313328,17,0,0
24310515-WBS 23_24-33445,13:59:00,13:59:00,313335,18,0,0
24310515-WBS 23_24-33445,14:00:00,14:00:00,311050,19,0,0
24310515-WBS 23_24-33445,14:01:00,14:01:00,313339,20,0,0
24310515-WBS 23_24-33445,14:02:00,14:02:00,319492,21,0,0
24310515-WBS 23_24-33445,14:05:00,14:05:00,313341,22,0,0
24310515-WBS 23_24-33445,14:06:00,14:06:00,313342,23,0,0
24310515-WBS 23_24-33445,14:07:00,14:07:00,313319,24,0,0
24310515-WBS 23_24-33445,14:08:00,14:08:00,313317,25,0,0
24310515-WBS 23_24-33445,14:17:00,14:17:00,310111,26,1,0
24310516-WBS 23_24-33445,14:34:00,14:34:00,310111,1,0,0
24310516-WBS 23_24-33445,14:36:00,14:36:00,319144,2,0,0
24310516-WBS 23_24-33445,14:39:00,14:39:00,311043,3,0,0
24310516-WBS 23_24-33445,14:40:00,14:40:00,318069,4,0,0
24310516-WBS 23_24-33445,14:40:00,14:40:00,317970,5,0,0
24310516-WBS 23_24-33445,14:42:00,14:42:00,317968,6,0,0
24310516-WBS 23_24-33445,14:43:00,14:43:00,319301,7,0,0
24310516-WBS 23_24-33445,14:44:00,14:44:00,319296,8,0,0
24310516-WBS 23_24-33445,14:45:00,14:45:00,319299,9,0,0
24310516-WBS 23_24-33445,14:47:00,14:47:00,317962,10,0,0
24310516-WBS 23_24-33445,14:48:00,14:48:00,317960,11,0,0
24310516-WBS 23_24-33445,14:49:00,14:49:00,317958,12,0,0
24310516-WBS 23_24-33445,14:50:00,14:50:00,319291,13,0,0
24310516-WBS 23_24-33445,14:50:00,14:50:00,317956,14,0,0
24310516-WBS 23_24-33445,14:51:00,14:51:00,317840,15,0,0
24310516-WBS 23_24-33445,14:52:00,14:52:00,317841,16,0,0
24310516-WBS 23_24-33445,14:52:00,14:52:00,317842,17,0,0
24310516-WBS 23_24-33445,14:53:00,14:53:00,317843,18,0,0
24310516-WBS 23_24-33445,14:54:00,14:54:00,317844,19,0,0
24310516-WBS 23_24-33445,14:55:00,14:55:00,317835,20,0,0
24310516-WBS 23_24-33445,14:56:00,14:56:00,317836,21,0,0
24310516-WBS 23_24-33445,14:57:00,14:57:00,317837,22,0,0
24310516-WBS 23_24-33445,14:58:00,14:58:00,311056,23,0,0
24310516-WBS 23_24-33445,15:00:00,15:00:00,311045,24,0,0
24310516-WBS 23_24-33445,15:03:00,15:03:00,313331,25,0,0
24310516-WBS 23_24-33445,15:06:00,15:06:00,313339,26,0,0
24310516-WBS 23_24-33445,15:07:00,15:07:00,319492,27,1,0
24310517-WBS 23_24-33445,14:10:00,14:10:00,310069,1,0,0
24310517-WBS 23_24-33445,14:13:00,14:13:00,310068,2,0,0
24310517-WBS 23_24-33445,14:14:00,14:14:00,317814,3,0,0
24310517-WBS 23_24-33445,14:17:00,14:17:00,317733,4,0,0
24310517-WBS 23_24-33445,14:18:00,14:18:00,311811,5,0,0
24310517-WBS 23_24-33445,14:18:00,14:18:00,311815,6,0,0
24310517-WBS 23_24-33445,14:20:00,14:20:00,310312,7,0,0
24310517-WBS 23_24-33445,14:21:00,14:21:00,311806,8,0,0
24310517-WBS 23_24-33445,14:22:00,14:22:00,311779,9,0,0
24310517-WBS 23_24-33445,14:23:00,14:23:00,317808,10,0,0
24310517-WBS 23_24-33445,14:24:00,14:24:00,311795,11,0,0
24310517-WBS 23_24-33445,14:25:00,14:25:00,311796,12,0,0
24310517-WBS 23_24-33445,14:26:00,14:26:00,311774,13,0,0
24310517-WBS 23_24-33445,14:26:00,14:26:00,311785,14,0,0
24310517-WBS 23_24-33445,14:27:00,14:27:00,311801,15,0,0
24310517-WBS 23_24-33445,14:28:00,14:28:00,313321,16,0,0
24310517-WBS 23_24-33445,14:29:00,14:29:00,313328,17,0,0
24310517-WBS 23_24-33445,14:29:00,14:29:00,313335,18,0,0
24310517-WBS 23_24-33445,14:30:00,14:30:00,311050,19,0,0
24310517-WBS 23_24-33445,14:31:00,14:31:00,313339,20,0,0
24310517-WBS 23_24-33445,14:32:00,14:32:00,319492,21,0,0
24310517-WBS 23_24-33445,14:35:00,14:35:00,313341,22,0,0
24310517-WBS 23_24-33445,14:36:00,14:36:00,313342,23,0,0
24310517-WBS 23_24-33445,14:37:00,14:37:00,313319,24,0,0
24310517-WBS 23_24-33445,14:38:00,14:38:00,313317,25,0,0
24310517-WBS 23_24-33445,14:47:00,14:47:00,310111,26,1,0
24310518-WBS 23_24-33445,14:18:00,14:18:00,310093,1,0,0
24310518-WBS 23_24-33445,14:20:00,14:20:00,316674,2,0,0
24310518-WBS 23_24-33445,14:23:00,14:23:00,318075,3,0,0
24310518-WBS 23_24-33445,14:24:00,14:24:00,317735,4,0,0
24310518-WBS 23_24-33445,14:25:00,14:25:00,310421,5,0,0
24310518-WBS 23_24-33445,14:26:00,14:26:00,310842,6,0,0
24310518-WBS 23_24-33445,14:27:00,14:27:00,312906,7,0,0
24310518-WBS 23_24-33445,14:28:00,14:28:00,310843,8,0,0
24310518-WBS 23_24-33445,14:29:00,14:29:00,312928,9,0,0
24310518-WBS 23_24-33445,14:29:00,14:29:00,312916,10,0,0
24310518-WBS 23_24-33445,14:30:00,14:30:00,312942,11,0,0
24310518-WBS 23_24-33445,14:31:00,14:31:00,312943,12,0,0
24310518-WBS 23_24-33445,14:32:00,14:32:00,317872,13,0,0
24310518-WBS 23_24-33445,14:33:00,14:33:00,317739,14,0,0
24310518-WBS 23_24-33445,14:34:00,14:34:00,312936,15,0,0
24310518-WBS 23_24-33445,14:36:00,14:36:00,312929,16,0,0
24310518-WBS 23_24-33445,14:37:00,14:37:00,317922,17,0,0
24310518-WBS 23_24-33445,14:39:00,14:39:00,310176,18,0,0
24310518-WBS 23_24-33445,14:40:00,14:40:00,317798,19,0,0
24310518-WBS 23_24-33445,14:42:00,14:42:00,317806,20,0,0
24310518-WBS 23_24-33445,14:44:00,14:44:00,311331,21,0,0
24310518-WBS 23_24-33445,14:44:00,14:44:00,311327,22,0,0
24310518-WBS 23_24-33445,14:45:00,14:45:00,311328,23,0,0
24310518-WBS 23_24-33445,14:45:00,14:45:00,319305,24,0,0
24310518-WBS 23_24-33445,14:46:00,14:46:00,311330,25,0,0
24310518-WBS 23_24-33445,14:47:00,14:47:00,311332,26,0,0
24310518-WBS 23_24-33445,14:48:00,14:48:00,311329,27,0,0
24310518-WBS 23_24-33445,14:49:00,14:49:00,310252,28,0,0
24310518-WBS 23_24-33445,14:51:00,14:51:00,310251,29,0,0
24310518-WBS 23_24-33445,14:57:00,14:57:00,319144,30,0,0
24310518-WBS 23_24-33445,14:59:00,14:59:00,310111,31,1,0
24310519-WBS 23_24-33445,15:00:00,15:00:00,310111,1,0,0
24310519-WBS 23_24-33445,15:02:00,15:02:00,319144,2,0,0
24310519-WBS 23_24-33445,15:05:00,15:05:00,311043,3,0,0
24310519-WBS 23_24-33445,15:07:00,15:07:00,318069,4,0,0
